gameId,timestamp,winnerTotal,loserTotal,GoldDifference
2748397061,157,2500,2500,0
2748397061,60187,0,0,0
2748397061,120216,386,504,-118
2748397061,180245,1749,1847,-98
2748397061,240274,1389,2397,-1008
2748397061,300307,2874,2107,767
2748397061,360335,2707,1000,1707
2748397061,420367,2524,1905,619
2748397061,480377,4007,2855,1152
2748397061,540409,4806,3836,970
2748397061,600409,1524,3994,-2470
2748397061,660414,2952,5001,-2049
2748397061,720420,4429,4253,176
2748397061,780422,6032,2719,3313
2748397061,840443,3162,4582,-1420
2748397061,900447,5716,3971,1745
2748397061,960451,2934,2193,741
2748397061,1020459,2883,3735,-852
2748397061,1080488,5241,2280,2961
2748397061,1140491,5767,2211,3556
2748397061,1200518,3421,2390,1031
2748397061,1260539,3148,4010,-862
2748397061,1320563,5263,2271,2992
2748397061,1380576,3969,4842,-873
2748397061,1440581,2754,4174,-1420
2748397061,1500591,3062,5117,-2055
2748397061,1560596,7137,4504,2633
2748397061,1620596,10362,2665,7697
2759024018,152,2500,2500,0
2759024018,60181,0,0,0
2759024018,120210,2388,304,2084
2759024018,180239,1688,2695,-1007
2759024018,240269,3394,4147,-753
2759024018,300298,8133,2591,5542
2759024018,360328,3301,3064,237
2759024018,420331,4452,2038,2414
2759024018,480361,7902,1414,6488
2759024018,540390,3553,3184,369
2759024018,600394,3089,4341,-1252
2759024018,660402,6406,3987,2419
2759024018,720411,7483,1290,6193
2759024018,780444,13818,3758,10060
2759024018,840455,6150,2537,3613
2759024018,900456,5804,1730,4074
2759024018,960488,4472,2499,1973
2759024018,1020517,3992,2874,1118
2759024018,1080549,6090,3333,2757
2759024018,1140564,3770,4404,-634
2759024018,1200564,5611,2759,2852
2759024018,1260597,7535,5059,2476
2759024018,1320599,5512,3298,2214
2759024018,1380628,8208,3526,4682
2759024018,1440633,3543,4348,-805
2759024018,1500641,8945,3282,5663
2759024018,1560656,11238,7249,3989
2759024018,1620656,7874,3942,3932
2762685802,166,2500,2500,0
2762685802,60196,11,124,-113
2762685802,120224,819,474,345
2762685802,180254,2471,1792,679
2762685802,240280,1689,2214,-525
2762685802,300304,2589,3407,-818
2762685802,360330,2857,4528,-1671
2762685802,420334,2313,3521,-1208
2762685802,480360,2960,2267,693
2762685802,540392,5694,2047,3647
2762685802,600404,2293,2683,-390
2762685802,660419,3416,4832,-1416
2762685802,720441,4405,3377,1028
2762685802,780454,1850,2605,-755
2762685802,840459,3777,4538,-761
2762685802,900479,8282,2111,6171
2762685802,960514,1883,3823,-1940
2762685802,1020538,5195,4481,714
2762685802,1080555,4001,3085,916
2762685802,1140582,3079,3411,-332
2762685802,1200592,4844,2094,2750
2762685802,1260612,4066,2419,1647
2762685802,1320621,3194,3235,-41
2762685802,1380642,5119,2900,2219
2762685802,1440658,4505,2428,2077
2762685802,1500683,2739,2464,275
2762685802,1560707,5546,3526,2020
2762685802,1620707,5864,3640,2224
2763625812,165,2500,2500,0
2763625812,60194,0,0,0
2763625812,120223,467,360,107
2763625812,180251,1905,1866,39
2763625812,240281,4167,2340,1827
2763625812,300313,2093,2614,-521
2763625812,360346,1110,1927,-817
2763625812,420375,2397,3616,-1219
2763625812,480404,4503,2896,1607
2763625812,540435,4646,4030,616
2763625812,600448,2701,2588,113
2763625812,660462,4001,3410,591
2763625812,720476,6719,2556,4163
2763625812,780495,6953,3538,3415
2763625812,840512,1909,3145,-1236
2763625812,900514,2884,4186,-1302
2763625812,960537,2941,3476,-535
2763625812,1020565,4452,1743,2709
2763625812,1080597,2902,3412,-510
2763625812,1140599,4759,3029,1730
2763625812,1200599,5545,1870,3675
2763625812,1260626,3716,2362,1354
2763625812,1320652,3642,2344,1298
2763625812,1380680,10139,2571,7568
2763625812,1440691,7806,1937,5869
2763625812,1500718,3106,2080,1026
2763625812,1560737,7946,2693,5253
2763625812,1620737,8980,3159,5821
2764632841,162,2500,2500,0
2764632841,60189,0,0,0
2764632841,120217,419,383,36
2764632841,180246,2081,1795,286
2764632841,240274,3472,3231,241
2764632841,300306,4799,3341,1458
2764632841,360334,5597,1829,3768
2764632841,420338,819,1551,-732
2764632841,480369,2003,3402,-1399
2764632841,540370,3400,3302,98
2764632841,600384,4033,3944,89
2764632841,660404,5144,2515,2629
2764632841,720415,1823,2810,-987
2764632841,780434,3347,3608,-261
2764632841,840460,4636,6600,-1964
2764632841,900471,5385,1554,3831
2764632841,960494,7229,2868,4361
2764632841,1020518,4922,3861,1061
2764632841,1080539,6644,2833,3811
2764632841,1140565,5913,3168,2745
2764632841,1200582,3799,2360,1439
2764632841,1260606,4924,2649,2275
2764632841,1320632,6046,3496,2550
2764632841,1380646,8213,1967,6246
2764632841,1440655,11622,3148,8474
2764632841,1500678,15203,3735,11468
2764632841,1560684,16844,2974,13870
2764632841,1620684,17125,2909,14216
2765175660,162,2500,2500,0
2765175660,60191,25,0,25
2765175660,120221,551,433,118
2765175660,180251,1943,1790,153
2765175660,240262,2906,3218,-312
2765175660,300297,2698,3101,-403
2765175660,360299,2872,3373,-501
2765175660,420308,2458,830,1628
2765175660,480311,1772,2302,-530
2765175660,540316,3249,3642,-393
2765175660,600346,3928,474,3454
2765175660,660378,5734,1259,4475
2765175660,720408,4877,2194,2683
2765175660,780414,1517,4281,-2764
2765175660,840417,2816,2887,-71
2765175660,900428,6701,1638,5063
2765175660,960440,4387,2416,1971
2765175660,1020442,5994,2587,3407
2765175660,1080443,6290,2326,3964
2765175660,1140447,7730,706,7024
2765175660,1200459,5378,1552,3826
2765175660,1260467,3032,2159,873
2765175660,1320470,5014,2260,2754
2765175660,1380496,7264,2735,4529
2765175660,1440518,8427,1932,6495
2765175660,1500520,2158,3430,-1272
2765175660,1560546,5819,3496,2323
2765175660,1620565,8710,2642,6068
2767977557,186,2500,2500,0
2767977557,60216,0,0,0
2767977557,120246,480,381,99
2767977557,180246,1763,2271,-508
2767977557,240246,2992,3177,-185
2767977557,300277,3592,2575,1017
2767977557,360308,2885,3059,-174
2767977557,420338,3305,4096,-791
2767977557,480349,3328,2767,561
2767977557,540358,4223,3330,893
2767977557,600377,2744,3446,-702
2767977557,660384,3977,3667,310
2767977557,720397,4351,3059,1292
2767977557,780425,2280,2665,-385
2767977557,840450,1972,4562,-2590
2767977557,900475,3265,4252,-987
2767977557,960482,5643,7348,-1705
2767977557,1020510,2041,1624,417
2767977557,1080527,3795,3288,507
2767977557,1140536,3301,3436,-135
2767977557,1200541,2480,5268,-2788
2767977557,1260557,5466,5355,111
2767977557,1320560,6528,5027,1501
2767977557,1380579,1647,5634,-3987
2767977557,1440584,4224,2891,1333
2767977557,1500601,6814,3978,2836
2767977557,1560618,2571,5405,-2834
2767977557,1620618,6163,3407,2756
2773422517,165,2500,2500,0
2773422517,60194,0,0,0
2773422517,120225,367,384,-17
2773422517,180255,2100,1536,564
2773422517,240260,4435,2099,2336
2773422517,300294,3606,2669,937
2773422517,360297,2322,1615,707
2773422517,420303,2295,1131,1164
2773422517,480332,3763,2729,1034
2773422517,540341,5115,2629,2486
2773422517,600345,5646,2003,3643
2773422517,660376,1098,3804,-2706
2773422517,720406,2573,1557,1016
2773422517,780420,2798,2219,579
2773422517,840425,3583,3518,65
2773422517,900447,6457,4613,1844
2773422517,960475,2392,2563,-171
2773422517,1020499,2530,2849,-319
2773422517,1080507,4691,3625,1066
2773422517,1140526,5443,3087,2356
2773422517,1200539,3372,4523,-1151
2773422517,1260547,5639,4001,1638
2773422517,1320578,5982,3140,2842
2773422517,1380608,7711,3928,3783
2773422517,1440635,7407,3169,4238
2773422517,1500666,2245,1671,574
2773422517,1560692,6837,3764,3073
2773422517,1620724,9628,2737,6891
2774056465,183,2500,2500,0
2774056465,60212,15,0,15
2774056465,120241,424,432,-8
2774056465,180273,2425,1659,766
2774056465,240276,4661,2836,1825
2774056465,300305,2083,2781,-698
2774056465,360319,3545,3971,-426
2774056465,420319,4775,5335,-560
2774056465,480320,5053,4693,360
2774056465,540336,6018,4663,1355
2774056465,600366,2485,1662,823
2774056465,660405,5441,1190,4251
2774056465,720422,3304,4157,-853
2774056465,780453,5441,2911,2530
2774056465,840465,3349,2510,839
2774056465,900477,4426,2566,1860
2774056465,960481,2806,4040,-1234
2774056465,1020488,3065,3926,-861
2774056465,1080488,5433,4880,553
2774056465,1140508,4304,1214,3090
2774056465,1200528,4762,2261,2501
2774056465,1260538,5494,3406,2088
2774056465,1320571,8313,2303,6010
2774056465,1380590,1615,2857,-1242
2774056465,1440594,4994,3321,1673
2774056465,1500609,2065,2884,-819
2774056465,1560610,4348,3500,848
2774056465,1620610,4740,3204,1536
2775186004,229,2500,2500,0
2775186004,60260,0,0,0
2775186004,120290,457,420,37
2775186004,180294,1798,1642,156
2775186004,240324,2056,3382,-1326
2775186004,300354,4057,1822,2235
2775186004,360385,5175,3107,2068
2775186004,420387,4122,2376,1746
2775186004,480415,4060,3113,947
2775186004,540418,2360,3417,-1057
2775186004,600418,2820,2483,337
2775186004,660435,1549,2881,-1332
2775186004,720438,3853,3106,747
2775186004,780442,5752,2311,3441
2775186004,840450,6944,3817,3127
2775186004,900468,5008,2889,2119
2775186004,960481,3443,3020,423
2775186004,1020511,3218,3780,-562
2775186004,1080527,2534,5559,-3025
2775186004,1140558,2463,3486,-1023
2775186004,1200583,3624,3135,489
2775186004,1260586,3479,4826,-1347
2775186004,1320609,4662,4247,415
2775186004,1380609,5364,3646,1718
2775186004,1440640,8524,3060,5464
2775186004,1500667,4771,3360,1411
2775186004,1560693,12610,1633,10977
2775186004,1620693,12104,1797,10307
2775572322,167,2500,2500,0
2775572322,60195,0,0,0
2775572322,120196,404,383,21
2775572322,180225,2447,1626,821
2775572322,240228,3422,3120,302
2775572322,300258,1506,2404,-898
2775572322,360263,2296,3845,-1549
2775572322,420291,3558,2664,894
2775572322,480292,2593,3098,-505
2775572322,540320,2535,2444,91
2775572322,600333,2613,3115,-502
2775572322,660352,1970,2869,-899
2775572322,720371,4869,2106,2763
2775572322,780392,5249,3421,1828
2775572322,840392,3260,1431,1829
2775572322,900399,4874,2679,2195
2775572322,960411,5878,3933,1945
2775572322,1020425,3929,1457,2472
2775572322,1080430,3343,3344,-1
2775572322,1140471,3861,2045,1816
2775572322,1200487,1728,4817,-3089
2775572322,1260508,2802,4651,-1849
2775572322,1320531,4080,3013,1067
2775572322,1380555,4735,2155,2580
2775572322,1440573,7616,3180,4436
2775572322,1500580,2404,2486,-82
2775572322,1560581,4226,1606,2620
2775572322,1620608,6400,2881,3519
2786524710,177,2500,2500,0
2786524710,60206,0,0,0
2786524710,120236,444,295,149
2786524710,180266,1701,1472,229
2786524710,240296,2461,2350,111
2786524710,300324,2498,3300,-802
2786524710,360326,3941,3385,556
2786524710,420355,1283,3521,-2238
2786524710,480359,2948,1223,1725
2786524710,540381,5069,3409,1660
2786524710,600395,3770,2501,1269
2786524710,660409,4856,1368,3488
2786524710,720428,4060,3419,641
2786524710,780455,1883,2515,-632
2786524710,840459,4398,3098,1300
2786524710,900470,4932,1547,3385
2786524710,960470,4555,2293,2262
2786524710,1020496,5653,3642,2011
2786524710,1080503,5054,2582,2472
2786524710,1140532,6346,1340,5006
2786524710,1200562,8179,3210,4969
2786524710,1260581,8746,5016,3730
2786524710,1320610,2208,2488,-280
2786524710,1380626,3054,3565,-511
2786524710,1440647,9205,3164,6041
2786524710,1500675,6460,3464,2996
2786524710,1560700,6197,4421,1776
2786524710,1620700,4487,711,3776
2789975239,41,7000,7000,0
2789975239,60071,225,190,35
2789975239,120100,2297,2757,-460
2789975239,180129,3697,4590,-893
2789975239,240158,3723,5233,-1510
2789975239,300188,5580,4298,1282
2789975239,360217,7682,6892,790
2789975239,420245,9013,9100,-87
2789975239,480274,5763,9592,-3829
2789975239,540304,5678,5036,642
2789975239,600333,4656,2579,2077
2789975239,660337,6984,4502,2482
2789975239,720366,10321,4871,5450
2789975239,780396,7814,2106,5708
2789975239,840423,4702,5281,-579
2789975239,900452,4799,7963,-3164
2789975239,960480,7948,8522,-574
2789975239,1020509,9333,3005,6328
2789975239,1080542,3814,6276,-2462
2789975239,1140553,2318,9221,-6903
2789975239,1200560,5188,8212,-3024
2789975239,1260560,6238,5949,289
2789975239,1320591,3970,8617,-4647
2789975239,1380614,4853,5967,-1114
2789975239,1440619,4089,6763,-2674
2789975239,1500627,2894,8890,-5996
2789975239,1560657,6385,7200,-815
2789975239,1620657,7095,5086,2009
2792106786,200,2500,2500,0
2792106786,60212,30,0,30
2792106786,120241,415,406,9
2792106786,180254,996,1686,-690
2792106786,240258,2695,2299,396
2792106786,300266,3141,1910,1231
2792106786,360266,1254,2726,-1472
2792106786,420289,2953,2119,834
2792106786,480317,1091,2900,-1809
2792106786,540333,3306,3401,-95
2792106786,600337,3961,3553,408
2792106786,660360,5078,1456,3622
2792106786,720375,1824,2060,-236
2792106786,780376,2826,2579,247
2792106786,840383,5998,1185,4813
2792106786,900388,2339,4952,-2613
2792106786,960421,3232,2239,993
2792106786,1020441,5583,1985,3598
2792106786,1080468,1689,4548,-2859
2792106786,1140489,2520,2650,-130
2792106786,1200492,4949,2126,2823
2792106786,1260513,2094,3627,-1533
2792106786,1320515,3419,1779,1640
2792106786,1380547,1922,2121,-199
2792106786,1440573,4813,2025,2788
2792106786,1500594,1681,3556,-1875
2792106786,1560618,5610,3380,2230
2792106786,1620618,5645,2749,2896
2792169436,155,2500,2500,0
2792169436,60165,25,0,25
2792169436,120174,506,395,111
2792169436,180207,1795,928,867
2792169436,240237,3669,1464,2205
2792169436,300241,4272,2833,1439
2792169436,360270,4278,3164,1114
2792169436,420274,5461,4161,1300
2792169436,480302,3135,3633,-498
2792169436,540308,1656,1271,385
2792169436,600324,3389,2315,1074
2792169436,660352,2900,2964,-64
2792169436,720359,4633,1199,3434
2792169436,780386,4083,2653,1430
2792169436,840396,3191,2952,239
2792169436,900406,1582,4216,-2634
2792169436,960430,4363,3087,1276
2792169436,1020458,4652,3631,1021
2792169436,1080474,2223,1408,815
2792169436,1140484,4514,3093,1421
2792169436,1200509,3986,4101,-115
2792169436,1260516,4489,4841,-352
2792169436,1320541,7200,2836,4364
2792169436,1380543,2964,2551,413
2792169436,1440543,4960,3566,1394
2792169436,1500544,5816,4850,966
2792169436,1560551,3491,3974,-483
2792169436,1620551,5907,2530,3377
2792171032,182,2500,2500,0
2792171032,60211,0,0,0
2792171032,120212,510,470,40
2792171032,180242,1670,1832,-162
2792171032,240275,2749,2467,282
2792171032,300280,2231,2302,-71
2792171032,360294,2031,3533,-1502
2792171032,420306,2706,1172,1534
2792171032,480323,2861,2315,546
2792171032,540348,2706,2040,666
2792171032,600354,4537,3499,1038
2792171032,660357,2488,5069,-2581
2792171032,720379,2442,1791,651
2792171032,780404,4726,2632,2094
2792171032,840422,4846,3670,1176
2792171032,900456,2812,2508,304
2792171032,960478,4389,4251,138
2792171032,1020500,4366,3461,905
2792171032,1080526,2048,3447,-1399
2792171032,1140538,3009,3501,-492
2792171032,1200547,2758,2900,-142
2792171032,1260567,3330,3573,-243
2792171032,1320585,7486,679,6807
2792171032,1380593,2999,2626,373
2792171032,1440602,6129,2439,3690
2792171032,1500627,2947,2437,510
2792171032,1560628,7969,3412,4557
2792171032,1620628,6564,3244,3320
2792600958,162,2500,2500,0
2792600958,60191,0,0,0
2792600958,120194,354,361,-7
2792600958,180223,1907,1566,341
2792600958,240254,3287,2579,708
2792600958,300262,3725,3425,300
2792600958,360264,3662,2375,1287
2792600958,420294,2738,2545,193
2792600958,480299,2418,1373,1045
2792600958,540304,2484,2428,56
2792600958,600315,4457,2704,1753
2792600958,660341,3282,1848,1434
2792600958,720345,4494,2485,2009
2792600958,780348,1022,1046,-24
2792600958,840371,4840,2296,2544
2792600958,900385,4219,2387,1832
2792600958,960405,5653,3418,2235
2792600958,1020428,7329,3283,4046
2792600958,1080438,9377,1526,7851
2792600958,1140444,8416,2703,5713
2792600958,1200468,8945,2058,6887
2792600958,1260500,11001,1637,9364
2792600958,1320507,3774,2006,1768
2792600958,1380535,2300,1439,861
2792600958,1440565,5860,1780,4080
2792600958,1500572,3924,2563,1361
2792600958,1560603,6532,3207,3325
2792600958,1620603,8730,4229,4501
2795476753,0,7000,7000,0
2795476753,60028,1450,250,1200
2795476753,120054,1770,2594,-824
2795476753,180084,2204,5168,-2964
2795476753,240113,3466,6958,-3492
2795476753,300120,4854,7403,-2549
2795476753,360149,7036,9815,-2779
2795476753,420178,6764,9413,-2649
2795476753,480210,10580,1832,8748
2795476753,540241,1446,4658,-3212
2795476753,600247,3029,5652,-2623
2795476753,660277,1772,7468,-5696
2795476753,720306,3203,9808,-6605
2795476753,780326,4481,5604,-1123
2795476753,840341,4739,4783,-44
2795476753,900362,3040,7815,-4775
2795476753,960369,2325,5177,-2852
2795476753,1020396,5773,4206,1567
2795476753,1080421,9148,2103,7045
2795476753,1140453,9192,5005,4187
2795476753,1200455,3290,6742,-3452
2795476753,1260485,4697,2602,2095
2795476753,1320516,5786,5041,745
2795476753,1380516,2996,4835,-1839
2795476753,1440543,6065,3973,2092
2795476753,1500563,7522,6469,1053
2795476753,1560586,9971,8921,1050
2795476753,1620586,9430,8039,1391
2796141266,0,2500,2500,0
2796141266,60027,0,0,0
2796141266,120029,378,380,-2
2796141266,180058,2732,1266,1466
2796141266,240072,2480,2318,162
2796141266,300103,3735,2650,1085
2796141266,360134,6434,1135,5299
2796141266,420164,672,2976,-2304
2796141266,480195,1818,2578,-760
2796141266,540208,3087,3153,-66
2796141266,600232,3110,3359,-249
2796141266,660237,3575,2711,864
2796141266,720258,7653,1255,6398
2796141266,780287,2309,2871,-562
2796141266,840309,3532,4155,-623
2796141266,900317,4123,4156,-33
2796141266,960333,2886,5691,-2805
2796141266,1020359,5054,3387,1667
2796141266,1080373,5041,2843,2198
2796141266,1140390,4002,4299,-297
2796141266,1200405,5242,3772,1470
2796141266,1260437,5421,2091,3330
2796141266,1320470,4586,2625,1961
2796141266,1380481,3300,3770,-470
2796141266,1440491,3104,1501,1603
2796141266,1500498,3949,3761,188
2796141266,1560516,3945,5102,-1157
2796141266,1620544,8167,1671,6496
2797066760,0,2500,2500,0
2797066760,60017,0,50,-50
2797066760,120018,552,416,136
2797066760,180047,1703,1503,200
2797066760,240053,2403,3495,-1092
2797066760,300081,2723,4063,-1340
2797066760,360084,2730,3360,-630
2797066760,420113,2469,2149,320
2797066760,480126,3321,3082,239
2797066760,540155,3580,4713,-1133
2797066760,600169,6269,4169,2100
2797066760,660200,3200,1627,1573
2797066760,720228,3060,2496,564
2797066760,780242,4175,3780,395
2797066760,840243,3095,3558,-463
2797066760,900250,2728,5026,-2298
2797066760,960273,4610,1613,2997
2797066760,1020300,3074,2259,815
2797066760,1080317,2988,4509,-1521
2797066760,1140322,3769,3981,-212
2797066760,1200347,6455,4609,1846
2797066760,1260379,4262,2023,2239
2797066760,1320399,4690,3217,1473
2797066760,1380406,6889,1471,5418
2797066760,1440424,3850,3680,170
2797066760,1500436,4424,2955,1469
2797066760,1560452,5463,1863,3600
2797066760,1620452,8272,-928,9200
2797404230,0,2500,2500,0
2797404230,60029,0,529,-529
2797404230,120062,652,796,-144
2797404230,180093,2105,2074,31
2797404230,240124,3986,1552,2434
2797404230,300145,3381,2775,606
2797404230,360147,5416,2989,2427
2797404230,420159,2985,3570,-585
2797404230,480187,2962,2558,404
2797404230,540203,5068,2598,2470
2797404230,600212,6535,4651,1884
2797404230,660240,2761,4770,-2009
2797404230,720245,3485,5245,-1760
2797404230,780259,6843,3174,3669
2797404230,840291,4439,2835,1604
2797404230,900312,2596,2961,-365
2797404230,960315,4409,1479,2930
2797404230,1020320,3363,2019,1344
2797404230,1080339,3252,3038,214
2797404230,1140352,5429,2144,3285
2797404230,1200362,9348,1014,8334
2797404230,1260375,3743,3567,176
2797404230,1320408,4170,2184,1986
2797404230,1380428,8348,3029,5319
2797404230,1440460,4678,3603,1075
2797404230,1500487,4432,4479,-47
2797404230,1560518,5890,2081,3809
2797404230,1620518,8645,2636,6009
2797439588,0,2500,2500,0
2797439588,60016,0,0,0
2797439588,120038,368,438,-70
2797439588,180039,2487,2217,270
2797439588,240066,2634,1440,1194
2797439588,300084,3539,1435,2104
2797439588,360096,4715,1510,3205
2797439588,420119,3123,2244,879
2797439588,480138,2690,1988,702
2797439588,540172,4061,2337,1724
2797439588,600172,4724,2020,2704
2797439588,660191,5494,1871,3623
2797439588,720196,4257,2122,2135
2797439588,780204,2019,3191,-1172
2797439588,840214,2394,2930,-536
2797439588,900244,5805,4234,1571
2797439588,960272,3254,3371,-117
2797439588,1020314,3779,2123,1656
2797439588,1080341,3137,2450,687
2797439588,1140344,3557,4612,-1055
2797439588,1200366,1335,4301,-2966
2797439588,1260393,1711,5230,-3519
2797439588,1320397,1588,6714,-5126
2797439588,1380408,3043,4538,-1495
2797439588,1440415,5136,3878,1258
2797439588,1500418,2112,4039,-1927
2797439588,1560433,4905,5030,-125
2797439588,1620433,3435,4211,-776
2798277081,0,7000,7000,0
2798277081,60007,0,100,-100
2798277081,120037,2197,2127,70
2798277081,180068,5326,2143,3183
2798277081,240096,4582,4357,225
2798277081,300127,3962,4264,-302
2798277081,360128,6089,6483,-394
2798277081,420134,5989,4340,1649
2798277081,480163,4749,4795,-46
2798277081,540193,1477,6278,-4801
2798277081,600225,3305,3143,162
2798277081,660234,1423,5688,-4265
2798277081,720256,4495,5992,-1497
2798277081,780257,3275,4099,-824
2798277081,840289,5464,3031,2433
2798277081,900302,6492,3257,3235
2798277081,960331,3082,5261,-2179
2798277081,1020356,5435,4738,697
2798277081,1080359,4276,5815,-1539
2798277081,1140372,3416,7503,-4087
2798277081,1200376,2881,4437,-1556
2798277081,1260405,3237,4346,-1109
2798277081,1320414,6336,3486,2850
2798277081,1380441,7678,6094,1584
2798277081,1440455,6947,4934,2013
2798277081,1500486,4754,8049,-3295
2798277081,1560502,5360,9275,-3915
2798277081,1620508,10354,6387,3967
2800114410,0,7000,7000,0
2800114410,60026,1500,1650,-150
2800114410,120055,1875,2686,-811
2800114410,180083,3187,3392,-205
2800114410,240112,5102,5528,-426
2800114410,300113,7402,2292,5110
2800114410,360123,8818,4218,4600
2800114410,420152,3212,5692,-2480
2800114410,480158,2204,1606,598
2800114410,540168,5748,1058,4690
2800114410,600197,6740,2471,4269
2800114410,660227,6718,6521,197
2800114410,720242,2803,2960,-157
2800114410,780243,4690,2696,1994
2800114410,840274,3751,3211,540
2800114410,900295,703,5947,-5244
2800114410,960310,4296,5921,-1625
2800114410,1020325,6798,4946,1852
2800114410,1080339,5448,1972,3476
2800114410,1140371,2293,2502,-209
2800114410,1200399,2998,3905,-907
2800114410,1260401,2262,6050,-3788
2800114410,1320403,5643,4292,1351
2800114410,1380431,7352,4491,2861
2800114410,1440442,6680,1951,4729
2800114410,1500466,3645,5443,-1798
2800114410,1560481,5809,4514,1295
2800114410,1620481,6348,4760,1588
2800120756,0,7000,7000,0
2800120756,60028,1700,50,1650
2800120756,120058,2353,1862,491
2800120756,180090,3985,3644,341
2800120756,240118,6026,5527,499
2800120756,300147,3524,5565,-2041
2800120756,360179,5784,4545,1239
2800120756,420209,5659,2812,2847
2800120756,480242,8672,3681,4991
2800120756,540271,5541,5754,-213
2800120756,600300,7938,5057,2881
2800120756,660304,5858,3536,2322
2800120756,720309,8906,4844,4062
2800120756,780320,9166,5110,4056
2800120756,840350,7717,2918,4799
2800120756,900352,5921,3554,2367
2800120756,960381,6945,6044,901
2800120756,1020387,8741,2315,6426
2800120756,1080391,6373,3619,2754
2800120756,1140396,5397,5001,396
2800120756,1200425,6188,3689,2499
2800120756,1260434,9453,4302,5151
2800120756,1320465,4271,4630,-359
2800120756,1380482,4333,8176,-3843
2800120756,1440510,4923,5568,-645
2800120756,1500539,1934,5773,-3839
2800120756,1560545,6047,4509,1538
2800120756,1620545,3033,3431,-398
2803440296,0,2500,2500,0
2803440296,60010,0,0,0
2803440296,120020,390,411,-21
2803440296,180024,2052,1492,560
2803440296,240036,4824,1507,3317
2803440296,300055,1402,2159,-757
2803440296,360057,3073,2781,292
2803440296,420073,3632,4132,-500
2803440296,480087,2732,839,1893
2803440296,540100,4852,1925,2927
2803440296,600113,7878,3284,4594
2803440296,660118,6554,4510,2044
2803440296,720133,7361,2608,4753
2803440296,780144,4295,2645,1650
2803440296,840170,3798,4516,-718
2803440296,900176,6007,4889,1118
2803440296,960186,3106,4172,-1066
2803440296,1020188,3865,3455,410
2803440296,1080213,6571,3467,3104
2803440296,1140228,6268,2365,3903
2803440296,1200228,4539,2568,1971
2803440296,1260229,3226,3150,76
2803440296,1320276,3606,5291,-1685
2803440296,1380287,3948,2667,1281
2803440296,1440309,4291,2872,1419
2803440296,1500338,1828,2707,-879
2803440296,1560370,4382,3301,1081
2803440296,1620370,6616,2062,4554
2806071121,0,2500,2500,0
2806071121,60027,0,0,0
2806071121,120031,525,352,173
2806071121,180075,1702,2455,-753
2806071121,240082,2367,2540,-173
2806071121,300085,4082,2711,1371
2806071121,360086,3718,3376,342
2806071121,420092,3344,2000,1344
2806071121,480100,1692,3234,-1542
2806071121,540115,3049,4122,-1073
2806071121,600129,2428,2059,369
2806071121,660161,2469,4289,-1820
2806071121,720167,1959,1799,160
2806071121,780186,3676,1941,1735
2806071121,840202,4263,2722,1541
2806071121,900207,5872,1813,4059
2806071121,960212,4074,4725,-651
2806071121,1020222,3889,2074,1815
2806071121,1080248,5285,1582,3703
2806071121,1140267,7996,1806,6190
2806071121,1200288,3688,1901,1787
2806071121,1260315,3599,3659,-60
2806071121,1320329,4579,5443,-864
2806071121,1380331,3523,5799,-2276
2806071121,1440334,4612,3431,1181
2806071121,1500352,7729,3966,3763
2806071121,1560370,8679,2188,6491
2806071121,1620370,8888,1258,7630
2807509103,0,2500,2500,0
2807509103,60006,0,0,0
2807509103,120018,540,339,201
2807509103,180031,2325,1843,482
2807509103,240063,2532,3037,-505
2807509103,300103,3719,2689,1030
2807509103,360132,2588,1693,895
2807509103,420136,3370,3098,272
2807509103,480168,2969,2621,348
2807509103,540177,6086,1471,4615
2807509103,600182,5710,3430,2280
2807509103,660199,5119,4378,741
2807509103,720225,3104,1908,1196
2807509103,780235,3598,2197,1401
2807509103,840267,4082,3363,719
2807509103,900306,2549,3065,-516
2807509103,960330,4402,3936,466
2807509103,1020338,3082,2227,855
2807509103,1080339,2650,4961,-2311
2807509103,1140350,5463,3977,1486
2807509103,1200365,7177,4036,3141
2807509103,1260388,2382,3060,-678
2807509103,1320417,3663,5048,-1385
2807509103,1380442,6564,3406,3158
2807509103,1440467,3777,1369,2408
2807509103,1500481,3879,2731,1148
2807509103,1560482,3827,4512,-685
2807509103,1620482,5211,4196,1015
2809416601,0,2500,2500,0
2809416601,60007,0,0,0
2809416601,120039,354,391,-37
2809416601,180069,1809,1670,139
2809416601,240100,2074,2897,-823
2809416601,300111,3914,3306,608
2809416601,360120,2628,3866,-1238
2809416601,420133,2926,2904,22
2809416601,480165,2666,1973,693
2809416601,540168,3455,3425,30
2809416601,600185,3659,3466,193
2809416601,660188,3263,2844,419
2809416601,720202,4197,4028,169
2809416601,780223,4351,2352,1999
2809416601,840224,3154,3080,74
2809416601,900263,3317,4178,-861
2809416601,960266,3457,4549,-1092
2809416601,1020268,2414,3923,-1509
2809416601,1080275,3533,3275,258
2809416601,1140281,1717,2623,-906
2809416601,1200303,2918,2044,874
2809416601,1260321,4555,3274,1281
2809416601,1320326,7553,1195,6358
2809416601,1380330,3208,2308,900
2809416601,1440358,4814,2244,2570
2809416601,1500362,5115,2460,2655
2809416601,1560363,3882,3459,423
2809416601,1620363,5674,1246,4428
2811162576,0,2500,2500,0
2811162576,60018,0,0,0
2811162576,120028,480,465,15
2811162576,180047,1855,1871,-16
2811162576,240070,1968,2984,-1016
