l.gameId,l.timestamp,w.WinnerTotal,l.LoserTotal,GoldDifference
2756265176,159,2500,2500,0
2756265176,60187,500,0,500
2756265176,120216,322,1115,-793
2756265176,180245,2984,1762,1222
2756265176,240275,2186,2981,-795
2756265176,300304,3997,4715,-718
2756265176,360326,3166,4642,-1476
2756265176,420354,1920,2988,-1068
2756265176,480384,4032,3547,485
2756265176,540412,5315,4251,1064
2756265176,600424,2874,2043,831
2756265176,660439,2532,4870,-2338
2756265176,720443,5808,2797,3011
2756265176,780476,2606,2903,-297
2756265176,840493,3112,9757,-6645
2756265176,900513,4983,10607,-5624
2756265176,960522,9483,2035,7448
2756265176,1020529,4174,4657,-483
2756265176,1080555,7314,7259,55
2756265176,1140560,2717,9166,-6449
2756265176,1200581,5150,8372,-3222
2756265176,1260610,4156,6944,-2788
2756265176,1320641,7593,5510,2083
2756265176,1380669,3004,4427,-1423
2756265176,1440680,3882,7471,-3589
2756265176,1500682,6217,7185,-968
2756265176,1560687,9693,1016,8677
2756265176,1620696,10147,3806,6341
2756265176,1680716,6525,7451,-926
2756265176,1740741,10647,5136,5511
2756265176,1800753,9516,9111,405
2756265176,1860754,10770,8462,2308
2756265176,1920755,13707,6783,6924
2756265176,1980755,13266,3272,9994
2757139247,154,2500,2500,0
2757139247,60183,821,583,238
2757139247,120213,396,1594,-1198
2757139247,180243,1864,3750,-1886
2757139247,240273,1592,4904,-3312
2757139247,300303,4361,3613,748
2757139247,360334,3309,4406,-1097
2757139247,420365,2292,6174,-3882
2757139247,480395,3211,1898,1313
2757139247,540401,3385,4379,-994
2757139247,600404,3858,2512,1346
2757139247,660437,2175,2798,-623
2757139247,720469,9273,2217,7056
2757139247,780500,5552,1990,3562
2757139247,840502,5450,3007,2443
2757139247,900532,5208,2765,2443
2757139247,960533,5578,2364,3214
2757139247,1020533,6247,3959,2288
2757164302,160,2500,2500,0
2757164302,60189,0,0,0
2757164302,120193,529,112,417
2757164302,180223,1359,1065,294
2757164302,240253,3019,3565,-546
2757164302,300283,6266,6577,-311
2757164302,360313,4300,5025,-725
2757164302,420342,4129,6439,-2310
2757164302,480344,2670,2535,135
2757164302,540348,5405,4959,446
2757164302,600352,4740,3625,1115
2757164302,660355,4785,4378,407
2757164302,720385,8807,2333,6474
2757164302,780391,6653,3776,2877
2757164302,840395,2230,3249,-1019
2757164302,900398,5398,6305,-907
2757164302,960406,5933,9637,-3704
2757164302,1020422,6783,2103,4680
2757164302,1080447,3454,5396,-1942
2757164302,1140476,4264,8054,-3790
2757164302,1200476,4150,3626,524
2757164302,1260491,5354,5486,-132
2757164302,1320521,3656,6542,-2886
2757164302,1380542,7849,4976,2873
2757164302,1440564,4963,7250,-2287
2757164302,1500574,10450,6025,4425
2757164302,1560585,8239,7855,384
2757164302,1620596,11215,6085,5130
2757164302,1680617,18108,7036,11072
2757164302,1740617,15866,-374,16240
2757334493,157,2500,2500,0
2757334493,60186,0,500,-500
2757334493,120216,1154,805,349
2757334493,180246,2868,1837,1031
2757334493,240276,6338,2798,3540
2757334493,300306,3064,3790,-726
2757334493,360337,1838,4836,-2998
2757334493,420365,2631,6193,-3562
2757334493,480395,5967,2405,3562
2757334493,540425,6932,2842,4090
2757334493,600455,1686,4198,-2512
2757334493,660485,5337,6624,-1287
2757334493,720515,4228,2810,1418
2757334493,780545,8455,3519,4936
2757334493,840577,3991,5293,-1302
2757334493,900579,3883,7324,-3441
2757334493,960591,6140,1868,4272
2757334493,1020621,7091,3812,3279
2757334493,1080651,3063,5334,-2271
2757334493,1140677,7587,4991,2596
2757334493,1200677,7591,1572,6019
2757344038,150,2500,2500,0
2757344038,60179,15,0,15
2757344038,120185,253,1197,-944
2757344038,180214,2496,2434,62
2757344038,240244,2470,2353,117
2757344038,300273,2966,1889,1077
2757344038,360305,4891,2600,2291
2757344038,420334,4557,2519,2038
2757344038,480364,2782,2161,621
2757344038,540393,7341,2250,5091
2757344038,600423,3773,2038,1735
2757344038,660454,2223,4507,-2284
2757344038,720486,6570,3383,3187
2757344038,780498,8114,2162,5952
2757344038,840527,3862,5953,-2091
2757344038,900557,5077,3095,1982
2757344038,960567,8398,5356,3042
2757344038,1020573,3046,4469,-1423
2757344038,1080590,6269,3245,3024
2757344038,1140600,4526,1987,2539
2757344038,1200630,4741,2963,1778
2757344038,1260661,5957,5867,90
2757344038,1320661,4139,6790,-2651
2757344038,1380682,8953,4611,4342
2757344038,1440691,3938,4748,-810
2757344038,1500712,6335,8337,-2002
2757344038,1560745,5513,3294,2219
2757344038,1620758,7612,6097,1515
2757344038,1680783,6944,7112,-168
2757344038,1740813,8500,5257,3243
2757344038,1800813,11247,6592,4655
2757414373,162,2500,2500,0
2757414373,60192,460,1,459
2757414373,120225,1859,441,1418
2757414373,180257,4589,2138,2451
2757414373,240289,2944,3709,-765
2757414373,300290,3010,4127,-1117
2757414373,360291,2501,2258,243
2757414373,420304,8133,3290,4843
2757414373,480335,1986,1621,365
2757414373,540354,6525,2971,3554
2757414373,600387,7420,4353,3067
2757414373,660398,1861,3534,-1673
2757414373,720423,7744,4260,3484
2757417224,159,2500,2500,0
2757417224,60168,0,0,0
2757417224,120198,270,108,162
2757417224,180200,1493,2538,-1045
2757417224,240232,1565,2626,-1061
2757417224,300256,4596,2439,2157
2757417224,360269,1001,3227,-2226
2757417224,420299,2961,3622,-661
2757417224,480315,9039,2740,6299
2757417224,540324,1466,4938,-3472
2757417224,600357,8585,1546,7039
2757417224,660377,4661,3789,872
2757417224,720393,7680,1929,5751
2757417224,780417,8191,2531,5660
2757417224,840444,11999,2291,9708
2757417224,900464,7481,2092,5389
2757417224,960468,3128,2383,745
2757417224,1020481,4405,2820,1585
2757417224,1080502,4762,1189,3573
2757417224,1140533,4224,3812,412
2757417224,1200547,7407,3402,4005
2757417224,1260547,9388,1356,8032
2757609008,168,2500,2500,0
2757609008,60196,330,1,329
2757609008,120205,1121,394,727
2757609008,180206,2309,2140,169
2757609008,240213,3527,4164,-637
2757609008,300217,4787,3974,813
2757609008,360233,5499,2707,2792
2757609008,420262,5863,3351,2512
2757609008,480269,1671,1701,-30
2757609008,540289,3672,1860,1812
2757609008,600330,6091,5353,738
2757609008,660351,5794,4880,914
2757609008,720383,3902,2552,1350
2757609008,780397,6188,6121,67
2757609008,840401,2969,2768,201
2757609008,900405,3688,2643,1045
2757609008,960406,7657,4636,3021
2757609008,1020430,11551,3726,7825
2757609008,1080432,13111,4505,8606
2757609008,1140433,2405,2520,-115
2757609008,1200465,5168,3697,1471
2757609008,1260465,7896,3078,4818
2757642400,670,2500,2500,0
2757642400,60702,50,0,50
2757642400,120721,1452,895,557
2757642400,180753,4133,2211,1922
2757642400,240782,1588,1437,151
2757642400,300812,4202,2370,1832
2757642400,360839,6439,2176,4263
2757642400,420845,1934,2927,-993
2757642400,480845,5430,1702,3728
2757642400,540852,4609,3311,1298
2757642400,600859,3059,3103,-44
2757642400,660879,1823,2525,-702
2757642400,720900,6809,847,5962
2757642400,780922,6780,3100,3680
2757642400,840928,6030,4425,1605
2757642400,900942,9791,562,9229
2757642400,960969,6343,2261,4082
2757642400,1021000,7676,2430,5246
2757642400,1081009,8532,3998,4534
2757642400,1141021,6418,3791,2627
2757642400,1201047,10632,2525,8107
2757642400,1261066,9183,2924,6259
2757642400,1321090,12751,5927,6824
2757642400,1381112,10927,2820,8107
2757642400,1441125,9272,5568,3704
2757642400,1501126,9375,8199,1176
2757642400,1561127,7549,8898,-1349
2757642400,1621137,6364,7365,-1001
2757642400,1681138,11800,7666,4134
2757642400,1741138,-1971,6371,-8342
2758041096,153,2500,2500,0
2758041096,60182,0,515,-515
2758041096,120210,449,950,-501
2758041096,180239,3268,2288,980
2758041096,240268,3169,1121,2048
2758041096,300298,3175,4637,-1462
2758041096,360327,3668,3760,-92
2758041096,420356,3580,5448,-1868
2758041096,480361,3441,5758,-2317
2758041096,540391,4202,8066,-3864
2758041096,600393,2409,2488,-79
2758041096,660425,3243,6036,-2793
2758041096,720453,3825,6735,-2910
2758041096,780456,4994,3645,1349
2758041096,840487,3479,6166,-2687
2758041096,900519,5442,10064,-4622
2758041096,960528,4459,10453,-5994
2758041096,1020555,5297,2828,2469
2758041096,1080571,5995,3104,2891
2758041096,1140572,11356,3159,8197
2758041096,1200576,8983,5574,3409
2758041096,1260591,2061,6289,-4228
2758041096,1320609,5313,1313,4000
2758041096,1380609,6596,4781,1815
2758041096,1440621,9448,4257,5191
2758738837,153,2500,2500,0
2758738837,60183,0,0,0
2758738837,120213,453,174,279
2758738837,180243,1252,3790,-2538
2758738837,240275,2138,3504,-1366
2758738837,300305,1817,2334,-517
2758738837,360308,2041,4364,-2323
2758738837,420314,1885,3639,-1754
2758738837,480314,2993,4703,-1710
2758738837,540316,2718,8885,-6167
2758738837,600323,2754,3634,-880
2758738837,660325,3916,2617,1299
2758738837,720330,2576,4242,-1666
2758738837,780359,3516,4826,-1310
2758738837,840386,2908,5367,-2459
2758738837,900406,6180,2602,3578
2758738837,960432,4695,3022,1673
2758738837,1020453,3784,4521,-737
2758738837,1080469,8515,3814,4701
2758738837,1140490,4286,3664,622
2758738837,1200512,5484,7027,-1543
2758738837,1260512,4724,3945,779
2759000499,157,2500,2500,0
2759000499,60188,26,620,-594
2759000499,120218,239,985,-746
2759000499,180247,3469,2372,1097
2759000499,240250,4404,3819,585
2759000499,300279,4612,2069,2543
2759000499,360311,4865,3328,1537
2759000499,420340,5377,1265,4112
2759000499,480370,6626,2857,3769
2759000499,540401,7052,2905,4147
2759000499,600404,5188,2315,2873
2759000499,660405,4920,2787,2133
2759000499,720422,5178,3312,1866
2759000499,780454,2702,3967,-1265
2759000499,840482,9962,1541,8421
2759000499,900507,8428,1809,6619
2759000499,960529,4429,3990,439
2759000499,1020555,9110,1611,7499
2759024018,152,2500,2500,0
2759024018,60181,0,0,0
2759024018,120210,2388,304,2084
2759024018,180239,1688,2695,-1007
2759024018,240269,3394,4147,-753
2759024018,300298,8133,2591,5542
2759024018,360328,3301,3064,237
2759024018,420331,4452,2038,2414
2759024018,480361,7902,1414,6488
2759024018,540390,3553,3184,369
2759024018,600394,3089,4341,-1252
2759024018,660402,6406,3987,2419
2759024018,720411,7483,1290,6193
2759024018,780444,13818,3758,10060
2759024018,840455,6150,2537,3613
2759024018,900456,5804,1730,4074
2759024018,960488,4472,2499,1973
2759024018,1020517,3992,2874,1118
2759024018,1080549,6090,3333,2757
2759024018,1140564,3770,4404,-634
2759024018,1200564,5611,2759,2852
2759024018,1260597,7535,5059,2476
2759024018,1320599,5512,3298,2214
2759024018,1380628,8208,3526,4682
2759024018,1440633,3543,4348,-805
2759024018,1500641,8945,3282,5663
2759024018,1560656,11238,7249,3989
2759024018,1620656,7874,3942,3932
2759132098,154,2500,2500,0
2759132098,60184,583,801,-218
2759132098,120215,1441,2201,-760
2759132098,180246,4549,2594,1955
2759132098,240276,3027,3672,-645
2759132098,300307,5097,3077,2020
2759132098,360340,4160,2682,1478
2759132098,420369,8140,1916,6224
2759132098,480399,3172,3290,-118
2759132098,540426,6965,3252,3713
2759132098,600456,7212,4347,2865
2759132098,660485,2787,2878,-91
2759132098,720516,5814,6130,-316
2759132098,780519,4542,4335,207
2759132098,840547,2896,4535,-1639
2759132098,900553,4911,5757,-846
2759132098,960569,4198,6896,-2698
2759132098,1020596,7605,2817,4788
2759132098,1080615,10474,5290,5184
2759132098,1140615,11559,3876,7683
2759257697,55,7000,7000,0
2759257697,60084,60,425,-365
2759257697,120114,2463,2029,434
2759257697,180144,5183,3489,1694
2759257697,240174,3077,6020,-2943
2759257697,300190,5687,2011,3676
2759257697,360191,5730,3736,1994
2759257697,420204,5869,5807,62
2759257697,480227,2037,5663,-3626
2759257697,540256,4540,4671,-131
2759257697,600260,4183,5029,-846
2759257697,660262,7662,6898,764
2759257697,720276,4285,5975,-1690
2759257697,780280,7423,2874,4549
2759257697,840299,4761,4879,-118
2759257697,900318,8118,3549,4569
2759257697,960318,9537,2236,7301
2760780298,60,7000,7000,0
2760780298,60090,260,110,150
2760780298,120119,2679,2139,540
2760780298,180153,5417,3443,1974
2760780298,240157,6831,4521,2310
2760780298,300184,6160,6708,-548
2760780298,360213,3862,2780,1082
2760780298,420215,6298,3074,3224
2760780298,480244,6233,1886,4347
2760780298,540259,2053,1582,471
2760780298,600273,1766,3998,-2232
2760780298,660300,5404,5194,210
2760780298,720319,5487,3335,2152
2760780298,780332,4006,4186,-180
2760780298,840346,3210,5730,-2520
2760780298,900351,5611,4174,1437
2760780298,960380,4080,3132,948
2760780298,1020388,5084,5772,-688
2760780298,1080400,2361,3941,-1580
2760780298,1140423,2319,5725,-3406
2760780298,1200444,6006,2754,3252
2760780298,1260452,2217,3692,-1475
2760780298,1320463,2801,5687,-2886
2760780298,1380465,4975,5056,-81
2760780298,1440465,4824,3193,1631
2760805828,48,7000,7000,0
2760805828,60077,550,430,120
2760805828,120106,3035,2516,519
2760805828,180134,3564,4336,-772
2760805828,240164,3188,7262,-4074
2760805828,300194,5526,5808,-282
2760805828,360224,2548,5209,-2661
2760805828,420252,2976,7815,-4839
2760805828,480280,2330,12205,-9875
2760805828,540310,7368,2742,4626
2760805828,600314,9869,5285,4584
2760805828,660343,6635,3796,2839
2760805828,720345,1970,7567,-5597
2760805828,780358,4513,6699,-2186
2760805828,840380,6214,2921,3293
2760805828,900399,4021,6275,-2254
2760805828,960404,4435,3469,966
2760805828,1020408,2849,6696,-3847
2760805828,1080408,6295,6900,-605
2760983874,46,7000,7000,0
2760983874,60077,250,250,0
2760983874,120107,2407,2447,-40
2760983874,180136,4858,3441,1417
2760983874,240140,4744,5469,-725
2760983874,300169,5810,3844,1966
2760983874,360199,7366,3362,4004
2760983874,420227,3516,3341,175
2760983874,480260,4293,3482,811
2760983874,540289,2588,5563,-2975
2760983874,600322,6491,2542,3949
2760983874,660351,3819,3937,-118
2760983874,720381,3651,4320,-669
2760983874,780411,2033,5858,-3825
2760983874,840441,3860,4458,-598
2760983874,900464,6558,6839,-281
2760983874,960465,6068,4333,1735
2760983874,1020467,2821,4045,-1224
2760983874,1080492,6387,4001,2386
2760983874,1140492,8150,4461,3689
2761203040,48,7000,7000,0
2761203040,60077,496,651,-155
2761203040,120109,1247,3288,-2041
2761203040,180119,3830,1617,2213
2761203040,240133,5110,4236,874
2761203040,300151,5713,2306,3407
2761203040,360181,8616,2517,6099
2761203040,420185,6402,4030,2372
2761203040,480191,3251,4076,-825
2761203040,540200,4768,4912,-144
2761203040,600228,2792,3774,-982
2761203040,660253,3599,5159,-1560
2761203040,720267,5991,5534,457
2761203040,780284,3045,3337,-292
2761203040,840294,3049,3741,-692
2761203040,900310,4902,5034,-132
2761203040,960311,3618,6904,-3286
2761203040,1020316,2980,8870,-5890
2761203040,1080320,3583,9227,-5644
2761203040,1140327,7026,3520,3506
2761203040,1200347,8434,4804,3630
2761203040,1260358,6667,3697,2970
2761203040,1320386,11156,3191,7965
2761203040,1380386,13068,5550,7518
2761508815,39,7000,7000,0
2761508815,60069,375,180,195
2761508815,120099,2891,2375,516
2761508815,180129,5762,3649,2113
2761508815,240158,5403,6389,-986
2761508815,300191,8277,7367,910
2761508815,360221,10446,7808,2638
2761508815,420250,8597,1837,6760
2761508815,480279,1993,5174,-3181
2761508815,540309,2725,4480,-1755
2761508815,600339,4956,5417,-461
2761508815,660369,8663,4829,3834
2761508815,720399,2047,6555,-4508
2761508815,780430,4496,4443,53
2761508815,840431,6544,3560,2984
2761508815,900459,7130,5969,1161
2761508815,960489,4720,3015,1705
2761508815,1020520,882,5925,-5043
2761508815,1080550,3170,5413,-2243
2761508815,1140580,5859,5317,542
2761508815,1200580,9510,4338,5172
2761535163,41,7000,7000,0
2761535163,60070,10,210,-200
2761535163,120100,2348,2695,-347
2761535163,180129,3262,2085,1177
2761535163,240158,5411,3466,1945
2761535163,300187,7019,5072,1947
2761535163,360215,6438,3766,2672
2761535163,420244,8787,5920,2867
2761535163,480272,3952,7306,-3354
2761535163,540278,5560,2961,2599
2761535163,600307,7259,5724,1535
2761535163,660338,6967,4058,2909
2761535163,720367,9349,6263,3086
2761535163,780370,12919,3419,9500
2761535163,840376,3602,5080,-1478
2761535163,900407,2460,7569,-5109
2761535163,960437,4810,2975,1835
2761535163,1020451,6787,3350,3437
2761535163,1080475,1875,6254,-4379
2761535163,1140507,4146,8526,-4380
2761535163,1200531,6483,9619,-3136
2761535163,1260531,8709,7612,1097
2761551580,44,7000,7000,0
2761551580,60074,211,475,-264
2761551580,120103,2344,2745,-401
2761551580,180132,4896,4221,675
2761551580,240161,6224,6875,-651
2761551580,300191,9223,3637,5586
2761551580,360219,4234,7207,-2973
2761551580,420223,4827,5280,-453
2761551580,480253,5000,6361,-1361
2761551580,540283,1676,3451,-1775
2761551580,600312,5041,4461,580
2761551580,660340,4569,3090,1479
2761551580,720344,5804,720,5084
2761551580,780348,6701,3503,3198
2761551580,840378,1918,3740,-1822
2761551580,900409,4372,3075,1297
2761551580,960415,3208,1367,1841
2761551580,1020430,3027,4006,-979
2761551580,1080448,3287,5364,-2077
2761551580,1140477,4728,7146,-2418
2761551580,1200477,6183,5476,707
2761551580,1260503,2905,3938,-1033
2761551580,1320522,8213,4852,3361
2761551580,1380522,8606,5512,3094
2761581064,52,7000,7000,0
2761581064,60082,1140,164,976
2761581064,120112,2438,2279,159
2761581064,180129,2587,4325,-1738
2761581064,240159,4587,5823,-1236
2761581064,300190,7573,4727,2846
2761581064,360220,3407,1593,1814
2761581064,420249,5060,4075,985
2761581064,480278,4671,5172,-501
2761581064,540281,2988,1353,1635
2761581064,600286,5060,3716,1344
2761581064,660295,8182,2230,5952
2761581064,720303,1823,2205,-382
2761581064,780334,2887,4118,-1231
2761581064,840365,5497,4460,1037
2761581064,900398,2105,2529,-424
2761581064,960411,3782,2560,1222
2761581064,1020441,6894,5228,1666
2761581064,1080468,6881,2664,4217
2761581064,1140483,8490,3909,4581
2761581064,1200484,3302,5377,-2075
2761581064,1260499,3503,4582,-1079
2761581064,1320532,7223,3093,4130
2761581064,1380540,5473,4280,1193
2761581064,1440561,7971,6474,1497
2761581064,1500579,10325,3776,6549
2761581064,1560603,7331,5023,2308
2761581064,1620618,5444,7542,-2098
2761581064,1680634,5464,6233,-769
2761581064,1740634,2149,2480,-331
2762065106,161,2500,2500,0
2762065106,60191,66,570,-504
2762065106,120219,500,688,-188
2762065106,180248,1602,2593,-991
2762065106,240277,2971,3749,-778
2762065106,300278,3586,2659,927
2762065106,360284,3406,4083,-677
2762065106,420317,3886,3868,18
2762065106,480320,2407,1938,469
2762065106,540327,1934,2576,-642
2762065106,600335,3630,2915,715
2762065106,660355,5455,4014,1441
2762065106,720357,3526,4702,-1176
2762065106,780386,3996,3004,992
2762065106,840417,6194,3587,2607
2762065106,900445,3426,4405,-979
2762065106,960461,4676,4367,309
2762065106,1020479,3462,6066,-2604
2762065106,1080487,2643,3289,-646
2762065106,1140489,3840,3711,129
2762065106,1200489,5769,3829,1940
2762065106,1260503,5018,3606,1412
2762065106,1320504,1989,4010,-2021
2762065106,1380515,2820,4458,-1638
2762065106,1440525,5141,5064,77
2762065106,1500525,6792,4717,2075
2762076235,164,2500,2500,0
2762076235,60192,25,0,25
2762076235,120222,501,433,68
2762076235,180250,2056,1841,215
2762076235,240275,2590,3097,-507
2762076235,300296,4765,3345,1420
2762076235,360324,811,1337,-526
2762076235,420339,2518,2592,-74
2762076235,480348,3536,2877,659
2762076235,540350,4384,2122,2262
2762076235,600352,6484,2985,3499
2762076235,660382,3731,1240,2491
2762076235,720397,2053,3310,-1257
2762076235,780413,2983,1531,1452
2762076235,840431,4604,1938,2666
2762076235,900449,2436,2763,-327
2762076235,960452,4191,3495,696
2762076235,1020453,1618,2534,-916
2762076235,1080475,1970,3108,-1138
2762076235,1140500,4830,1519,3311
2762076235,1200513,4000,2404,1596
2762076235,1260517,4766,2407,2359
2762076235,1320529,4606,2152,2454
2762076235,1380551,5871,3984,1887
2762076235,1440551,8438,4067,4371
2762130228,245,2500,2500,0
2762130228,60273,0,10,-10
2762130228,120301,411,395,16
2762130228,180331,1804,1701,103
2762130228,240363,2053,2485,-432
2762130228,300397,2563,2840,-277
2762130228,360428,2639,1889,750
2762130228,420436,1205,3969,-2764
2762130228,480466,2708,3185,-477
2762130228,540471,3706,2517,1189
2762130228,600501,4983,3811,1172
2762130228,660503,2781,2647,134
2762130228,720511,6726,4241,2485
2762130228,780535,2895,3521,-626
2762130228,840549,3210,4843,-1633
2762130228,900556,2420,3303,-883
2762130228,960578,3617,2181,1436
2762130228,1020592,5000,3691,1309
2762130228,1080605,1031,3861,-2830
2762130228,1140623,2208,5310,-3102
2762130228,1200627,6054,2947,3107
2762130228,1260651,8357,2628,5729
2762130228,1320673,2200,2775,-575
2762130228,1380682,4386,3455,931
2762130228,1440706,5902,2754,3148
2762130228,1500733,5875,4783,1092
2762130228,1560755,4338,4292,46
2762130228,1620787,2075,2819,-744
2762130228,1680815,2198,4581,-2383
2762130228,1740824,3614,3121,493
2762130228,1800841,6518,3972,2546
2762130228,1860862,2906,5111,-2205
2762130228,1920883,3131,4736,-1605
2762130228,1980892,6012,5088,924
2762130228,2040892,6008,3513,2495
2762152089,165,2500,2500,0
2762152089,60195,10,0,10
2762152089,120203,485,399,86
2762152089,180214,2063,2102,-39
2762152089,240224,3912,1936,1976
2762152089,300246,2621,2887,-266
2762152089,360254,2027,2559,-532
2762152089,420275,2765,3922,-1157
2762152089,480301,3630,1696,1934
2762152089,540332,4622,1821,2801
2762152089,600361,6430,3016,3414
2762152089,660378,1643,3277,-1634
2762152089,720381,4800,2140,2660
2762152089,780387,6011,2857,3154
2762152089,840399,5367,2581,2786
2762152089,900419,6988,4185,2803
2762152089,960431,3357,4354,-997
2762152089,1020450,2811,2100,711
2762152089,1080478,3939,2489,1450
2762152089,1140504,3069,3411,-342
2762152089,1200531,1854,5562,-3708
2762152089,1260562,2367,7461,-5094
2762152089,1320592,2716,7484,-4768
2762152089,1380592,5030,2575,2455
2762152089,1440611,7561,1677,5884
2762152089,1500612,3549,2654,895
2762152089,1560633,2915,4071,-1156
2762152089,1620660,5248,4000,1248
2762152089,1680661,5378,2466,2912
2762152089,1740687,3666,3570,96
2762152089,1800690,3534,4596,-1062
2762152089,1860723,5096,4977,119
2762152089,1920749,6378,6130,248
2762152089,1980780,2154,8713,-6559
2762152089,2040795,3748,6837,-3089
2762152089,2100803,4862,5802,-940
2762152089,2160836,7872,8367,-495
2762152089,2220838,5856,9611,-3755
2762152089,2280856,6991,9675,-2684
2762152089,2340886,9026,12460,-3434
2762152089,2400907,6256,12915,-6659
2762152089,2460939,5961,13441,-7480
2762152089,2520972,7171,14258,-7087
2762152089,2580972,6986,14203,-7217
2762156399,164,2500,2500,0
2762156399,60193,500,0,500
2762156399,120225,362,401,-39
2762156399,180237,1996,1502,494
2762156399,240266,2714,2339,375
2762156399,300279,3212,2060,1152
2762156399,360285,2141,3330,-1189
2762156399,420289,1979,4530,-2551
2762156399,480306,2565,6036,-3471
2762156399,540309,5053,4172,881
2762156399,600327,4776,3333,1443
2762156399,660359,2769,3295,-526
2762156399,720380,3708,2645,1063
2762156399,780395,4838,3929,909
2762156399,840402,3123,6879,-3756
2762156399,900403,2294,4736,-2442
2762156399,960406,3473,1849,1624
2762156399,1020408,4093,3991,102
2762156399,1080425,3955,4494,-539
2762156399,1140452,3718,1575,2143
2762156399,1200476,7750,3056,4694
2762156399,1260507,10269,1582,8687
2762156399,1320538,5605,4477,1128
2762156399,1380568,2356,2388,-32
2762156399,1440604,4394,2318,2076
2762156399,1500607,4583,3498,1085
2762156399,1560635,4183,2938,1245
2762156399,1620655,7065,4279,2786
2762156399,1680662,875,1762,-887
2762156399,1740688,2526,2412,114
2762156399,1800695,6075,4303,1772
2762156399,1860719,4618,1186,3432
2762156399,1920729,5585,2505,3080
2762156399,1980729,8885,1476,7409
2762266260,168,2500,2500,0
2762266260,60197,150,0,150
2762266260,120211,379,389,-10
2762266260,180242,2958,1463,1495
2762266260,240252,4894,1983,2911
2762266260,300254,1757,2967,-1210
2762266260,360287,3198,4184,-986
2762266260,420312,5238,4069,1169
2762266260,480316,1350,3335,-1985
2762266260,540325,2162,3214,-1052
2762266260,600342,2331,5106,-2775
2762266260,660371,2063,2959,-896
2762266260,720378,2761,2727,34
2762266260,780410,3548,3386,162
2762266260,840435,4815,2655,2160
2762266260,900451,4671,4409,262
2762266260,960456,6848,1429,5419
2762266260,1020465,2501,2328,173
2762266260,1080494,4110,2846,1264
2762266260,1140513,3086,4640,-1554
2762266260,1200521,2562,2229,333
2762266260,1260530,6380,2994,3386
2762266260,1320535,4350,2959,1391
2762266260,1380538,3336,2069,1267
2762266260,1440562,3973,2856,1117
2762266260,1500572,5198,3347,1851
2762266260,1560575,2978,2972,6
2762266260,1620597,4622,1886,2736
2762266260,1680598,2026,4876,-2850
2762266260,1740622,4202,1832,2370
2762266260,1800641,5865,2415,3450
2762266260,1860657,6731,5052,1679
2762266260,1920664,2401,1986,415
2762266260,1980686,3845,4161,-316
2762266260,2040698,1683,3997,-2314
2762266260,2100717,3970,5623,-1653
2762266260,2160740,3359,4870,-1511
2762266260,2220740,5307,5724,-417
2762372735,248,2500,2500,0
2762372735,60279,0,0,0
2762372735,120280,310,326,-16
2762372735,180311,1847,1672,175
2762372735,240323,2745,2085,660
2762372735,300324,3136,915,2221
2762372735,360326,3206,2084,1122
2762372735,420326,2734,1939,795
2762372735,480337,3133,2595,538
2762372735,540340,2405,2435,-30
2762372735,600343,1589,4385,-2796
2762372735,660372,3709,5614,-1905
2762372735,720391,1049,1664,-615
2762372735,780397,2042,2877,-835
2762372735,840406,1526,3915,-2389
2762372735,900414,2415,4590,-2175
2762372735,960431,1747,6226,-4479
2762372735,1020444,4051,2287,1764
2762372735,1080456,4453,2296,2157
2762372735,1140459,3790,3880,-90
2762372735,1200472,3915,3760,155
2762372735,1260486,4474,4029,445
2762372735,1320500,1871,5127,-3256
2762372735,1380520,4080,3128,952
2762372735,1440528,2361,3021,-660
2762372735,1500533,2897,4344,-1447
2762372735,1560563,4426,1822,2604
2762372735,1620587,2893,3177,-284
2762372735,1680599,5823,4114,1709
2762372735,1740609,3455,3088,367
2762372735,1800640,3691,3430,261
2762372735,1860663,6950,2377,4573
2762372735,1920675,10584,3592,6992
2762425666,159,2500,2500,0
2762425666,60190,0,0,0
2762425666,120219,451,407,44
2762425666,180251,1973,1846,127
2762425666,240252,2766,2484,282
2762425666,300282,3478,3001,477
2762425666,360295,3390,3103,287
2762425666,420315,4148,3180,968
2762425666,480324,2012,2289,-277
2762425666,540357,3483,2348,1135
2762425666,600388,4039,2218,1821
2762425666,660393,1538,2183,-645
2762425666,720409,2421,4164,-1743
2762425666,780412,4299,4166,133
2762425666,840442,1748,1632,116
2762425666,900449,2786,2503,283
2762425666,960472,4645,2952,1693
2762425666,1020481,5372,3694,1678
2762425666,1080509,3687,3643,44
2762425666,1140510,1842,5122,-3280
2762425666,1200536,2977,2982,-5
2762425666,1260547,7188,3751,3437
2762425666,1320553,2994,3788,-794
2762425666,1380555,2079,2979,-900
2762425666,1440558,2180,5422,-3242
2762425666,1500567,2734,5161,-2427
2762425666,1560598,3083,4033,-950
2762425666,1620618,5767,2093,3674
2762425666,1680626,3209,4074,-865
2762425666,1740639,3243,4889,-1646
2762425666,1800664,3912,2321,1591
2762425666,1860689,5627,3376,2251
2762425666,1920697,5821,2092,3729
2762425666,1980716,2620,4691,-2071
2762425666,2040726,7120,3724,3396
2762425666,2100735,5156,4736,420
2762425666,2160741,5979,3790,2189
2762425666,2220741,6220,3219,3001
2762464661,160,2500,2500,0
2762464661,60189,0,0,0
2762464661,120195,356,489,-133
