ind,gameID,winnerTotal,loserTotal,GoldDifference,bin
0,2766377503,6052.666666666667,2877.0,3175.6666666666665,6
0,2766377503,5241.666666666667,3112.6666666666665,2129.0,7
0,2766377503,6230.0,3227.6666666666665,3002.3333333333335,8
0,2766377503,7301.333333333333,2897.3333333333335,4404.0,9
0,2766659449,1008.0,956.0,52.0,1
0,2766659449,2451.6666666666665,2617.3333333333335,-165.66666666666666,2
0,2766659449,2343.3333333333335,4104.333333333333,-1761.0,3
0,2766659449,2808.0,3083.6666666666665,-275.6666666666667,4
0,2766659449,2276.6666666666665,4718.0,-2441.3333333333335,5
0,2766659449,2967.6666666666665,2510.0,457.6666666666667,6
0,2766659449,5040.666666666667,3385.6666666666665,1655.0,7
0,2766659449,6180.333333333333,3248.3333333333335,2932.0,8
0,2766659449,3243.6666666666665,2959.0,284.6666666666667,9
0,2766665600,920.0,980.0,-60.0,1
0,2766665600,2564.6666666666665,3102.6666666666665,-538.0,2
0,2766665600,2569.6666666666665,2930.3333333333335,-360.6666666666667,3
0,2766665600,3980.6666666666665,2966.6666666666665,1014.0,4
0,2766665600,2393.0,4630.666666666667,-2237.6666666666665,5
0,2766665600,2605.3333333333335,2426.6666666666665,178.66666666666666,6
0,2766665600,3116.6666666666665,3859.0,-742.3333333333334,7
0,2766665600,2661.3333333333335,3936.0,-1274.6666666666667,8
0,2766665600,3694.0,3161.0,533.0,9
0,2767154929,2500.0,2500.0,0.0,1
0,2767154929,5.0,0.0,5.0,2
0,2767154929,425.0,381.0,44.0,3
0,2767154929,1845.0,1837.0,8.0,4
0,2767154929,4165.0,3023.0,1142.0,5
0,2767154929,3673.0,2463.0,1210.0,6
0,2767154929,3424.0,4123.0,-699.0,7
0,2767154929,1608.0,1475.0,133.0,8
0,2767154929,3159.0,3181.0,-22.0,9
0,2767171161,1180.0,1326.25,-146.25,1
0,2767171161,2686.75,3028.25,-341.5,2
0,2767171161,4018.75,2700.25,1318.5,3
0,2767171161,3535.0,4551.25,-1016.25,4
0,2767171161,3939.0,3483.5,455.5,5
0,2767171161,3646.5,3783.0,-136.5,6
0,2767171161,4461.5,4580.75,-119.25,7
0,2767171161,2929.75,2999.75,-70.0,8
0,2767171161,3720.25,4457.25,-737.0,9
0,2767188604,1250.0,1500.0,-250.0,1
0,2767188604,1047.0,1276.0,-229.0,2
0,2767188604,2809.0,2792.0,17.0,3
0,2767188604,2938.0,4214.0,-1276.0,4
0,2767188604,1933.0,4104.5,-2171.5,5
0,2767188604,3495.0,4256.0,-761.0,6
0,2767188604,2841.0,2165.5,675.5,7
0,2767188604,4306.0,3391.5,914.5,8
0,2767188604,4690.0,2795.0,1895.0,9
0,2767924911,7000.0,7000.0,0.0,1
0,2767924911,110.0,10.0,100.0,2
0,2767924911,2486.0,2383.0,103.0,3
0,2767924911,3554.0,2885.0,669.0,4
0,2767924911,6287.0,4512.0,1775.0,5
0,2767924911,4209.0,1186.0,3023.0,6
0,2767924911,2379.0,3396.0,-1017.0,7
0,2767924911,4773.0,3428.0,1345.0,8
0,2767924911,5257.0,5499.0,-242.0,9
0,2767937042,7000.0,7000.0,0.0,1
0,2767937042,10.0,1410.0,-1400.0,2
0,2767937042,2251.0,2121.0,130.0,3
0,2767937042,4505.0,4239.0,266.0,4
0,2767937042,6658.0,6502.0,156.0,5
0,2767937042,8871.0,8668.0,203.0,6
0,2767937042,577.0,1833.0,-1256.0,7
0,2767937042,4554.0,2182.0,2372.0,8
0,2767937042,3428.0,1313.0,2115.0,9
0,2767938688,1205.25,1141.0,64.25,1
0,2767938688,2307.5,2919.75,-612.25,2
0,2767938688,3415.25,3974.25,-559.0,3
0,2767938688,2711.0,3717.25,-1006.25,4
0,2767938688,3181.0,4680.5,-1499.5,5
0,2767938688,2917.75,3995.5,-1077.75,6
0,2767938688,2680.0,5386.5,-2706.5,7
0,2767938688,3216.25,5631.0,-2414.75,8
0,2767938688,4453.0,3866.25,586.75,9
0,2767963813,1196.6666666666667,983.0,213.66666666666666,1
0,2767963813,2476.6666666666665,1712.0,764.6666666666666,2
0,2767963813,2704.0,2538.3333333333335,165.66666666666666,3
0,2767963813,3262.3333333333335,1393.3333333333333,1869.0,4
0,2767963813,4058.3333333333335,2236.6666666666665,1821.6666666666667,5
0,2767963813,4201.333333333333,3877.3333333333335,324.0,6
0,2767963813,5339.0,3317.6666666666665,2021.3333333333333,7
0,2767963813,7060.333333333333,3800.0,3260.3333333333335,8
0,2767963813,4939.333333333333,4499.0,440.3333333333333,9
0,2767977557,1250.0,1250.0,0.0,1
0,2767977557,1121.5,1326.0,-204.5,2
0,2767977557,3292.0,2876.0,416.0,3
0,2767977557,3095.0,3577.5,-482.5,4
0,2767977557,3775.5,3048.5,727.0,5
0,2767977557,3360.5,3556.5,-196.0,6
0,2767977557,3315.5,2862.0,453.5,7
0,2767977557,2618.5,4407.0,-1788.5,8
0,2767977557,3842.0,4486.0,-644.0,9
0,2768063473,3655.0,4205.0,-550.0,1
0,2768063473,2590.5,3111.5,-521.0,2
0,2768063473,5255.5,2999.5,2256.0,3
0,2768063473,7590.5,4632.0,2958.5,4
0,2768063473,3468.0,6209.0,-2741.0,5
0,2768063473,7787.0,2459.5,5327.5,6
0,2768063473,5487.0,4244.0,1243.0,7
0,2768063473,7196.5,4298.5,2898.0,8
0,2768063473,6399.0,3721.5,2677.5,9
0,2768067875,1233.0,1087.25,145.75,1
0,2768067875,2103.5,2564.0,-460.5,2
0,2768067875,3059.25,3163.5,-104.25,3
0,2768067875,4549.5,2026.0,2523.5,4
0,2768067875,3778.75,2753.25,1025.5,5
0,2768067875,4674.75,3161.75,1513.0,6
0,2768067875,3879.75,2730.0,1149.75,7
0,2768067875,4549.75,3794.0,755.75,8
0,2768067875,4350.25,3307.0,1043.25,9
0,2768109344,988.3333333333334,997.3333333333334,-9.0,1
0,2768109344,2574.6666666666665,2473.0,101.66666666666667,2
0,2768109344,2525.0,3556.0,-1031.0,3
0,2768109344,3099.3333333333335,2357.6666666666665,741.6666666666666,4
0,2768109344,3846.0,2695.0,1151.0,5
0,2768109344,5741.666666666667,2133.3333333333335,3608.3333333333335,6
0,2768109344,3985.3333333333335,2374.0,1611.3333333333333,7
0,2768109344,4439.333333333333,3974.6666666666665,464.6666666666667,8
0,2768109344,4960.0,4391.666666666667,568.3333333333334,9
0,2768138100,1117.3333333333333,1049.6666666666667,67.66666666666667,1
0,2768138100,2573.0,2826.0,-253.0,2
0,2768138100,3251.3333333333335,3797.0,-545.6666666666666,3
0,2768138100,3358.6666666666665,2948.6666666666665,410.0,4
0,2768138100,3479.3333333333335,3498.6666666666665,-19.333333333333332,5
0,2768138100,4212.666666666667,2983.6666666666665,1229.0,6
0,2768138100,3253.6666666666665,2642.6666666666665,611.0,7
0,2768138100,3016.0,4334.333333333333,-1318.3333333333333,8
0,2768138100,4928.666666666667,4459.666666666667,469.0,9
0,2768217152,7000.0,7000.0,0.0,1
0,2768217152,40.0,110.0,-70.0,2
0,2768217152,2171.0,2511.0,-340.0,3
0,2768217152,2837.0,5498.0,-2661.0,4
0,2768217152,3293.0,6140.0,-2847.0,5
0,2768217152,5848.0,7118.0,-1270.0,6
0,2768217152,1857.0,7215.0,-5358.0,7
0,2768217152,4510.0,8562.0,-4052.0,8
0,2768217152,4665.0,2687.0,1978.0,9
0,2768555906,7000.0,7000.0,0.0,1
0,2768555906,310.0,15.0,295.0,2
0,2768555906,2088.0,2861.0,-773.0,3
0,2768555906,4520.0,4223.0,297.0,4
0,2768555906,6285.0,5557.0,728.0,5
0,2768555906,8031.0,6883.0,1148.0,6
0,2768555906,8257.0,2423.0,5834.0,7
0,2768555906,8346.0,4377.0,3969.0,8
0,2768555906,7361.0,2344.0,5017.0,9
0,2768558409,1567.75,1150.5,417.25,1
0,2768558409,2941.25,3130.5,-189.25,2
0,2768558409,4288.0,2465.25,1822.75,3
0,2768558409,3115.5,2971.75,143.75,4
0,2768558409,3265.0,3630.0,-365.0,5
0,2768558409,3575.0,2889.75,685.25,6
0,2768558409,3949.25,3306.25,643.0,7
0,2768558409,3125.75,3177.5,-51.75,8
0,2768558409,4870.0,3080.75,1789.25,9
0,2768566923,1250.0,1250.0,0.0,1
0,2768566923,1292.5,1031.5,261.0,2
0,2768566923,3600.0,2976.0,624.0,3
0,2768566923,2770.5,3839.5,-1069.0,4
0,2768566923,4471.5,3360.5,1111.0,5
0,2768566923,3425.0,3547.5,-122.5,6
0,2768566923,3354.5,3731.0,-376.5,7
0,2768566923,3946.0,2866.0,1080.0,8
0,2768566923,5078.0,3011.5,2066.5,9
0,2768592863,3550.0,4422.5,-872.5,1
0,2768592863,3257.5,3634.0,-376.5,2
0,2768592863,7229.5,3380.0,3849.5,3
0,2768592863,5047.0,4247.0,800.0,4
0,2768592863,3482.0,4774.5,-1292.5,5
0,2768592863,2875.0,3611.5,-736.5,6
0,2768592863,4703.5,3242.5,1461.0,7
0,2768592863,5581.0,3255.5,2325.5,8
0,2768592863,5974.5,5114.5,860.0,9
0,2768618415,3612.5,3642.5,-30.0,1
0,2768618415,3021.5,3365.5,-344.0,2
0,2768618415,5063.5,3689.0,1374.5,3
0,2768618415,6047.0,4646.5,1400.5,4
0,2768618415,3408.0,5153.0,-1745.0,5
0,2768618415,5072.0,4440.0,632.0,6
0,2768618415,5490.5,2340.0,3150.5,7
0,2768618415,5448.5,3549.5,1899.0,8
0,2768618415,5002.0,3024.5,1977.5,9
0,2769465655,1145.3333333333333,969.0,176.33333333333334,1
0,2769465655,2459.0,1964.0,495.0,2
0,2769465655,2692.6666666666665,2578.0,114.66666666666667,3
0,2769465655,3248.0,4707.666666666667,-1459.6666666666667,4
0,2769465655,5135.666666666667,2576.0,2559.6666666666665,5
0,2769465655,4332.0,4742.666666666667,-410.6666666666667,6
0,2769465655,4211.0,3301.6666666666665,909.3333333333334,7
0,2769465655,3044.0,4038.3333333333335,-994.3333333333334,8
0,2769465655,4829.666666666667,1759.6666666666667,3070.0,9
0,2769526251,976.0,1158.0,-182.0,1
0,2769526251,2489.0,2835.6666666666665,-346.6666666666667,2
0,2769526251,3176.6666666666665,2791.3333333333335,385.3333333333333,3
0,2769526251,2975.0,2616.3333333333335,358.6666666666667,4
0,2769526251,3637.3333333333335,2066.6666666666665,1570.6666666666667,5
0,2769526251,4729.666666666667,3109.0,1620.6666666666667,6
0,2769526251,3581.0,2270.3333333333335,1310.6666666666667,7
0,2769526251,4986.333333333333,4468.333333333333,518.0,8
0,2769526251,4507.0,3331.0,1176.0,9
0,2769552725,1732.0,1262.5,469.5,1
0,2769552725,1325.0,1181.5,143.5,2
0,2769552725,3588.5,2175.5,1413.0,3
0,2769552725,2275.0,2315.5,-40.5,4
0,2769552725,4156.5,2873.5,1283.0,5
0,2769552725,2615.5,1752.0,863.5,6
0,2769552725,4174.0,2589.5,1584.5,7
0,2769552725,7093.5,3273.5,3820.0,8
0,2769552725,4844.5,3541.0,1303.5,9
0,2769605360,971.0,992.6666666666666,-21.666666666666668,1
0,2769605360,2511.3333333333335,2705.3333333333335,-194.0,2
0,2769605360,2291.0,1712.3333333333333,578.6666666666666,3
0,2769605360,2125.6666666666665,3376.3333333333335,-1250.6666666666667,4
0,2769605360,2894.6666666666665,3639.3333333333335,-744.6666666666666,5
0,2769605360,3555.0,2277.0,1278.0,6
0,2769605360,3544.0,3525.0,19.0,7
0,2769605360,3667.3333333333335,3865.3333333333335,-198.0,8
0,2769605360,4544.333333333333,2804.6666666666665,1739.6666666666667,9
0,2769653710,941.3333333333334,1120.6666666666667,-179.33333333333334,1
0,2769653710,2632.3333333333335,2020.0,612.3333333333334,2
0,2769653710,3338.6666666666665,2404.3333333333335,934.3333333333334,3
0,2769653710,2496.3333333333335,2539.6666666666665,-43.333333333333336,4
0,2769653710,4658.666666666667,2907.3333333333335,1751.3333333333333,5
0,2769653710,3408.3333333333335,4156.333333333333,-748.0,6
0,2769653710,2775.3333333333335,3073.3333333333335,-298.0,7
0,2769653710,5732.0,3084.0,2648.0,8
0,2769653710,4592.666666666667,2765.0,1827.6666666666667,9
0,2770003092,1250.0,1250.0,0.0,1
0,2770003092,1259.5,1237.5,22.0,2
0,2770003092,4233.5,2798.0,1435.5,3
0,2770003092,1872.0,2295.0,-423.0,4
0,2770003092,4120.0,2773.0,1347.0,5
0,2770003092,7214.0,3490.5,3723.5,6
0,2770003092,3794.0,3093.5,700.5,7
0,2770003092,5262.5,2253.5,3009.0,8
0,2770003092,7409.5,1886.0,5523.5,9
0,2771251363,2500.0,2500.0,0.0,1
0,2771251363,0.0,10.0,-10.0,2
0,2771251363,445.0,373.0,72.0,3
0,2771251363,2669.0,1400.0,1269.0,4
0,2771251363,3260.0,2440.0,820.0,5
0,2771251363,1028.0,1557.0,-529.0,6
0,2771251363,2611.0,1997.0,614.0,7
0,2771251363,3872.0,2530.0,1342.0,8
0,2771251363,2207.0,1951.0,256.0,9
0,2771259537,971.3333333333334,1141.3333333333333,-170.0,1
0,2771259537,2103.6666666666665,3023.6666666666665,-920.0,2
0,2771259537,3359.6666666666665,3256.3333333333335,103.33333333333333,3
0,2771259537,2855.6666666666665,1953.6666666666667,902.0,4
0,2771259537,4111.666666666667,3661.0,450.6666666666667,5
0,2771259537,7153.666666666667,1939.6666666666667,5214.0,6
0,2771259537,3453.6666666666665,3734.6666666666665,-281.0,7
0,2771259537,3652.3333333333335,3760.0,-107.66666666666667,8
0,2771259537,3968.0,6578.666666666667,-2610.6666666666665,9
0,2771284780,1022.3333333333334,979.3333333333334,43.0,1
0,2771284780,2029.3333333333333,2585.0,-555.6666666666666,2
0,2771284780,2330.3333333333335,2700.3333333333335,-370.0,3
0,2771284780,3420.0,4102.0,-682.0,4
0,2771284780,3492.3333333333335,5410.666666666667,-1918.3333333333333,5
0,2771284780,3197.6666666666665,3366.6666666666665,-169.0,6
0,2771284780,3939.0,4110.666666666667,-171.66666666666666,7
0,2771284780,3999.6666666666665,3134.6666666666665,865.0,8
0,2771284780,4033.6666666666665,3117.0,916.6666666666666,9
0,2771292493,1250.0,1250.0,0.0,1
0,2771292493,1305.0,644.0,661.0,2
0,2771292493,2379.5,2091.5,288.0,3
0,2771292493,3187.5,1664.0,1523.5,4
0,2771292493,5241.5,2047.0,3194.5,5
0,2771292493,5416.5,1820.0,3596.5,6
0,2771292493,5951.0,1894.5,4056.5,7
0,2771292493,3749.5,3400.5,349.0,8
0,2771292493,6896.0,1826.5,5069.5,9
0,2771536510,1250.0,1250.0,0.0,1
0,2771536510,944.5,1426.5,-482.0,2
0,2771536510,2571.5,3796.0,-1224.5,3
0,2771536510,3954.0,3462.0,492.0,4
0,2771536510,2692.5,2729.0,-36.5,5
0,2771536510,3131.0,3254.0,-123.0,6
0,2771536510,2633.0,5920.5,-3287.5,7
0,2771536510,4044.5,4617.0,-572.5,8
0,2771536510,3452.5,4487.5,-1035.0,9
0,2771545351,1535.0,1300.0,235.0,1
0,2771545351,1778.0,979.5,798.5,2
0,2771545351,2146.0,2475.5,-329.5,3
0,2771545351,2855.5,2069.0,786.5,4
0,2771545351,6117.0,1492.0,4625.0,5
0,2771545351,2805.0,2560.0,245.0,6
0,2771545351,2725.0,3119.5,-394.5,7
0,2771545351,3486.5,2235.5,1251.0,8
0,2771545351,2428.0,4512.0,-2084.0,9
0,2771573486,986.0,1002.0,-16.0,1
0,2771573486,2786.0,1954.6666666666667,831.3333333333334,2
0,2771573486,2114.6666666666665,2451.3333333333335,-336.6666666666667,3
0,2771573486,4465.333333333333,2132.0,2333.3333333333335,4
0,2771573486,6239.333333333333,2784.3333333333335,3455.0,5
0,2771573486,3395.6666666666665,2211.6666666666665,1184.0,6
0,2771573486,4476.0,1934.3333333333333,2541.6666666666665,7
0,2771573486,4527.333333333333,2585.0,1942.3333333333333,8
0,2771573486,5902.0,1919.0,3983.0,9
0,2771727747,984.0,955.0,29.0,1
0,2771727747,3404.3333333333335,2739.6666666666665,664.6666666666666,2
0,2771727747,2712.0,2186.3333333333335,525.6666666666666,3
0,2771727747,3380.3333333333335,3351.3333333333335,29.0,4
0,2771727747,3858.3333333333335,3126.3333333333335,732.0,5
0,2771727747,4878.333333333333,3034.6666666666665,1843.6666666666667,6
0,2771727747,3141.3333333333335,4909.666666666667,-1768.3333333333333,7
0,2771727747,3193.3333333333335,3531.6666666666665,-338.3333333333333,8
0,2771727747,8581.333333333334,2492.6666666666665,6088.666666666667,9
0,2771749779,1250.0,1250.0,0.0,1
0,2771749779,949.0,1048.5,-99.5,2
0,2771749779,3956.0,2356.5,1599.5,3
0,2771749779,2721.5,2716.0,5.5,4
0,2771749779,3449.0,3890.0,-441.0,5
0,2771749779,3704.0,1859.5,1844.5,6
0,2771749779,3707.5,3251.0,456.5,7
0,2771749779,3490.0,2497.5,992.5,8
0,2771749779,2649.5,2484.0,165.5,9
0,2771791886,2500.0,2500.0,0.0,1
0,2771791886,0.0,5.0,-5.0,2
0,2771791886,914.0,472.0,442.0,3
0,2771791886,2161.0,1272.0,889.0,4
0,2771791886,3421.0,2817.0,604.0,5
0,2771791886,4988.0,3226.0,1762.0,6
0,2771791886,3992.0,3786.0,206.0,7
0,2771791886,4673.0,3763.0,910.0,8
0,2771791886,2129.0,1725.0,404.0,9
0,2771803977,1020.75,1857.5,-836.75,1
0,2771803977,2376.5,2897.0,-520.5,2
0,2771803977,3051.5,3277.5,-226.0,3
0,2771803977,2795.75,3831.0,-1035.25,4
0,2771803977,3437.5,3866.75,-429.25,5
0,2771803977,4059.5,5119.0,-1059.5,6
0,2771803977,3180.0,4351.25,-1171.25,7
0,2771803977,4523.75,2372.75,2151.0,8
0,2771803977,5805.0,3938.0,1867.0,9
0,2771809200,948.6666666666666,983.0,-34.333333333333336,1
0,2771809200,1817.6666666666667,2695.3333333333335,-877.6666666666666,2
0,2771809200,2484.0,1976.0,508.0,3
0,2771809200,3521.0,2868.6666666666665,652.3333333333334,4
0,2771809200,2319.0,5371.0,-3052.0,5
0,2771809200,4478.0,2937.0,1541.0,6
0,2771809200,4884.666666666667,2947.6666666666665,1937.0,7
0,2771809200,3531.3333333333335,3324.3333333333335,207.0,8
0,2771809200,2790.0,3016.6666666666665,-226.66666666666666,9
0,2771864592,979.3333333333334,962.0,17.333333333333332,1
0,2771864592,2673.6666666666665,2836.3333333333335,-162.66666666666666,2
0,2771864592,3444.6666666666665,1953.6666666666667,1491.0,3
0,2771864592,2834.0,3971.6666666666665,-1137.6666666666667,4
0,2771864592,3201.6666666666665,2716.3333333333335,485.3333333333333,5
0,2771864592,2916.6666666666665,5399.0,-2482.3333333333335,6
0,2771864592,2185.3333333333335,4275.666666666667,-2090.3333333333335,7
0,2771864592,3657.0,4559.0,-902.0,8
0,2771864592,3078.0,5212.666666666667,-2134.6666666666665,9
0,2771872510,1500.0,1250.0,250.0,1
0,2771872510,1301.5,1075.5,226.0,2
0,2771872510,2355.5,3497.5,-1142.0,3
0,2771872510,1917.5,3867.0,-1949.5,4
0,2771872510,4655.5,2046.5,2609.0,5
0,2771872510,2701.5,2997.0,-295.5,6
0,2771872510,3188.5,2332.0,856.5,7
0,2771872510,3981.5,3491.0,490.5,8
0,2771872510,2517.0,3994.0,-1477.0,9
0,2771903038,1250.0,1250.0,0.0,1
0,2771903038,1128.0,1131.5,-3.5,2
0,2771903038,2971.5,2830.5,141.0,3
0,2771903038,2976.0,2006.5,969.5,4
0,2771903038,3213.5,2056.5,1157.0,5
0,2771903038,2856.0,2302.0,554.0,6
0,2771903038,5511.0,1712.5,3798.5,7
0,2771903038,6865.0,3099.0,3766.0,8
0,2771903038,4343.5,4204.0,139.5,9
0,2771917278,1272.75,1127.0,145.75,1
0,2771917278,2422.25,3076.0,-653.75,2
0,2771917278,3491.0,3060.5,430.5,3
0,2771917278,3440.0,5107.5,-1667.5,4
0,2771917278,3877.25,4070.75,-193.5,5
0,2771917278,4129.25,4335.0,-205.75,6
0,2771917278,6854.75,2968.0,3886.75,7
0,2771917278,3644.0,2275.75,1368.25,8
0,2771917278,4090.25,4697.75,-607.5,9
0,2772353094,1250.0,1250.0,0.0,1
0,2772353094,1431.0,950.0,481.0,2
0,2772353094,3277.5,3060.0,217.5,3
0,2772353094,3452.0,2797.0,655.0,4
0,2772353094,2131.0,1747.5,383.5,5
0,2772353094,3233.5,1296.0,1937.5,6
0,2772353094,4696.5,2681.5,2015.0,7
0,2772353094,5704.5,2076.5,3628.0,8
0,2772353094,4964.0,1647.0,3317.0,9
0,2772792075,1232.3333333333333,989.3333333333334,243.0,1
0,2772792075,3260.0,2083.6666666666665,1176.3333333333333,2
0,2772792075,2536.6666666666665,3132.0,-595.3333333333334,3
0,2772792075,3495.6666666666665,5218.0,-1722.3333333333333,4
0,2772792075,2625.0,3632.0,-1007.0,5
0,2772792075,3357.0,3980.6666666666665,-623.6666666666666,6
0,2772792075,3132.3333333333335,6489.666666666667,-3357.3333333333335,7
0,2772792075,4262.333333333333,2507.3333333333335,1755.0,8
0,2772792075,4142.333333333333,2883.0,1259.3333333333333,9
0,2772870576,992.6666666666666,954.0,38.666666666666664,1
0,2772870576,2551.3333333333335,2321.3333333333335,230.0,2
0,2772870576,3258.0,2932.0,326.0,3
0,2772870576,5736.333333333333,1652.6666666666667,4083.6666666666665,4
0,2772870576,4751.0,2612.6666666666665,2138.3333333333335,5
0,2772870576,4012.0,3396.3333333333335,615.6666666666666,6
0,2772870576,5327.0,1788.6666666666667,3538.3333333333335,7
0,2772870576,6851.0,2239.6666666666665,4611.333333333333,8
0,2772870576,3896.0,2811.3333333333335,1084.6666666666667,9
0,2773165414,961.0,975.6666666666666,-14.666666666666666,1
0,2773165414,2465.0,2574.3333333333335,-109.33333333333333,2
0,2773165414,2430.3333333333335,2658.0,-227.66666666666666,3
0,2773165414,4104.666666666667,4534.0,-429.3333333333333,4
0,2773165414,3147.3333333333335,4082.6666666666665,-935.3333333333334,5
0,2773165414,3133.3333333333335,3899.0,-765.6666666666666,6
0,2773165414,3430.6666666666665,3251.6666666666665,179.0,7
0,2773165414,5548.0,4275.0,1273.0,8
0,2773165414,4398.333333333333,3110.0,1288.3333333333333,9
0,2773192434,1250.0,1250.0,0.0,1
0,2773192434,1468.5,1127.0,341.5,2
0,2773192434,3613.5,2587.5,1026.0,3
0,2773192434,2503.5,2642.0,-138.5,4
0,2773192434,4482.5,3682.0,800.5,5
0,2773192434,4924.0,3509.5,1414.5,6
0,2773192434,4722.5,3864.5,858.0,7
0,2773192434,3717.0,2623.5,1093.5,8
0,2773192434,3830.5,2987.5,843.0,9
0,2773422517,1250.0,1250.0,0.0,1
0,2773422517,1233.5,960.0,273.5,2
0,2773422517,4020.5,2384.0,1636.5,3
0,2773422517,2308.5,1373.0,935.5,4
0,2773422517,4439.0,2679.0,1760.0,5
0,2773422517,3372.0,2903.5,468.5,6
0,2773422517,2685.5,1888.0,797.5,7
0,2773422517,5020.0,4065.5,954.5,8
0,2773422517,2461.0,2706.0,-245.0,9
0,2775572322,1250.0,1250.0,0.0,1
0,2775572322,1425.5,1004.5,421.0,2
0,2775572322,2464.0,2762.0,-298.0,3
0,2775572322,2927.0,3254.5,-327.5,4
0,2775572322,2564.0,2771.0,-207.0,5
0,2775572322,2291.5,2992.0,-700.5,6
0,2775572322,5059.0,2763.5,2295.5,7
0,2775572322,4067.0,2055.0,2012.0,8
0,2775572322,4903.5,2695.0,2208.5,9
0,2776436636,7000.0,7000.0,0.0,1
0,2776436636,125.0,1460.0,-1335.0,2
0,2776436636,2230.0,3535.0,-1305.0,3
0,2776436636,3995.0,3410.0,585.0,4
0,2776436636,4993.0,5179.0,-186.0,5
0,2776436636,7188.0,7414.0,-226.0,6
0,2776436636,10822.0,5783.0,5039.0,7
0,2776436636,9205.0,6232.0,2973.0,8
0,2776436636,11463.0,2352.0,9111.0,9
0,2780101883,1405.0,1105.25,299.75,1
0,2780101883,3338.0,1889.25,1448.75,2
0,2780101883,4486.5,2847.75,1638.75,3
0,2780101883,4906.75,2472.25,2434.5,4
0,2780101883,3567.0,3733.25,-166.25,5
0,2780101883,2906.0,2949.0,-43.0,6
0,2780101883,6238.75,2575.25,3663.5,7
0,2780101883,4370.0,3316.0,1054.0,8
0,2780101883,5314.0,3547.75,1766.25,9
0,2781870280,2500.0,2500.0,0.0,1
0,2781870280,0.0,0.0,0.0,2
0,2781870280,518.0,458.0,60.0,3
0,2781870280,2047.0,1845.0,202.0,4
0,2781870280,3902.0,2784.0,1118.0,5
0,2781870280,3538.0,2749.0,789.0,6
0,2781870280,4168.0,2757.0,1411.0,7
0,2781870280,4828.0,2404.0,2424.0,8
0,2781870280,1805.0,3069.0,-1264.0,9
0,2850871260,1250.0,1250.0,0.0,1
0,2850871260,1330.0,882.0,448.0,2
0,2850871260,1816.5,2784.0,-967.5,3
0,2850871260,5047.5,3198.0,1849.5,4
0,2850871260,3176.0,3130.0,46.0,5
0,2850871260,4651.0,4082.5,568.5,6
0,2850871260,3434.5,2586.5,848.0,7
0,2850871260,5282.5,3847.0,1435.5,8
0,2850871260,4175.5,2689.0,1486.5,9
0,2854948461,1262.5,1250.0,12.5,1
0,2854948461,1387.0,1218.5,168.5,2
0,2854948461,2037.0,2302.0,-265.0,3
0,2854948461,3206.5,2231.5,975.0,4
0,2854948461,2812.0,2073.5,738.5,5
0,2854948461,4198.0,2306.0,1892.0,6
0,2854948461,4956.0,2337.5,2618.5,7
0,2854948461,4613.0,2197.5,2415.5,8
0,2854948461,5271.5,2387.0,2884.5,9
0,2855363380,7000.0,7000.0,0.0,1
0,2855363380,360.0,0.0,360.0,2
0,2855363380,2535.0,2345.0,190.0,3
0,2855363380,5503.0,4654.0,849.0,4
0,2855363380,3309.0,1608.0,1701.0,5
0,2855363380,6483.0,3841.0,2642.0,6
0,2855363380,6355.0,5490.0,865.0,7
0,2855363380,4351.0,2144.0,2207.0,8
0,2855363380,3012.0,5043.0,-2031.0,9
0,2855564190,7000.0,7000.0,0.0,1
0,2855564190,15.0,315.0,-300.0,2
0,2855564190,2153.0,2445.0,-292.0,3
0,2855564190,2026.0,4214.0,-2188.0,4
0,2855564190,4368.0,6425.0,-2057.0,5
0,2855564190,2939.0,5616.0,-2677.0,6
0,2855564190,2780.0,4684.0,-1904.0,7
0,2855564190,2243.0,6735.0,-4492.0,8
0,2855564190,3635.0,4883.0,-1248.0,9
0,2881105278,1173.75,1130.5,43.25,1
0,2881105278,2194.0,2782.25,-588.25,2
0,2881105278,2164.75,2917.0,-752.25,3
0,2881105278,2585.75,3551.25,-965.5,4
0,2881105278,2910.25,3853.0,-942.75,5
0,2881105278,5351.75,3178.5,2173.25,6
0,2881105278,3741.0,3333.75,407.25,7
0,2881105278,5007.25,6253.5,-1246.25,8
0,2881105278,5818.75,3286.0,2532.75,9
0,2881149253,1250.0,1250.0,0.0,1
0,2881149253,1208.5,943.0,265.5,2
0,2881149253,3120.0,2693.5,426.5,3
0,2881149253,2811.5,3652.5,-841.0,4
0,2881149253,2057.0,1818.5,238.5,5
0,2881149253,2709.0,2737.0,-28.0,6
0,2881149253,3851.0,1980.0,1871.0,7
0,2881149253,5100.0,1931.5,3168.5,8
0,2881149253,2846.0,3329.5,-483.5,9
0,2881543069,3659.5,3877.0,-217.5,1
0,2881543069,2795.0,3825.5,-1030.5,2
0,2881543069,5551.0,3637.5,1913.5,3
0,2881543069,3529.0,6569.0,-3040.0,4
0,2881543069,4815.0,8937.0,-4122.0,5
0,2881543069,4301.5,7473.0,-3171.5,6
0,2881543069,3342.0,4130.0,-788.0,7
0,2881543069,5056.5,5150.5,-94.0,8
0,2881543069,4162.0,7838.5,-3676.5,9
0,2881606118,939.3333333333334,1130.3333333333333,-191.0,1
0,2881606118,2935.6666666666665,2121.3333333333335,814.3333333333334,2
